Population,RegionName,Time,Indicator,NumValue
Carbapenems,Estonia,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Greece,2015,"R - resistant isolates, percentage  ",61.940928270
Carbapenems,Spain,2015,"R - resistant isolates, percentage  ",2.157788260
Carbapenems,Finland,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,France,2015,"R - resistant isolates, percentage  ",0.490196070
Carbapenems,Croatia,2015,"R - resistant isolates, percentage  ",2.368421050
Carbapenems,Hungary,2015,"R - resistant isolates, percentage  ",0.145560400
Carbapenems,Ireland,2015,"R - resistant isolates, percentage  ",0.514138810
Carbapenems,Iceland,2015,"R - resistant isolates, percentage  ",-
Carbapenems,Italy,2015,"R - resistant isolates, percentage  ",33.516758370
Carbapenems,Lithuania,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Luxembourg,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Latvia,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Malta,2015,"R - resistant isolates, percentage  ",4.545454540
Carbapenems,Netherlands,2015,"R - resistant isolates, percentage  ",0.167084370
Carbapenems,Norway,2015,"R - resistant isolates, percentage  ",0.142857140
Carbapenems,Poland,2015,"R - resistant isolates, percentage  ",0.454545450
Carbapenems,Portugal,2015,"R - resistant isolates, percentage  ",3.357314140
Carbapenems,Romania,2015,"R - resistant isolates, percentage  ",24.723247230
Carbapenems,Sweden,2015,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Slovenia,2015,"R - resistant isolates, percentage  ",1.265822780
Carbapenems,Slovakia,2015,"R - resistant isolates, percentage  ",0.917431190
Carbapenems,United Kingdom,2015,"R - resistant isolates, percentage  ",0.415800410
Carbapenems,Austria,2016,"R - resistant isolates, percentage  ",0.667779630
Carbapenems,Belgium,2016,"R - resistant isolates, percentage  ",2.391629290
Carbapenems,Bulgaria,2016,"R - resistant isolates, percentage  ",4.402515720
Carbapenems,Cyprus,2016,"R - resistant isolates, percentage  ",10.666666660
Carbapenems,Czechia,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Germany,2016,"R - resistant isolates, percentage  ",0.488917860
Carbapenems,Denmark,2016,"R - resistant isolates, percentage  ",0.268096510
Carbapenems,Estonia,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Greece,2016,"R - resistant isolates, percentage  ",66.864406770
Carbapenems,Spain,2016,"R - resistant isolates, percentage  ",2.087060220
Carbapenems,Finland,2016,"R - resistant isolates, percentage  ",0.259740250
Carbapenems,France,2016,"R - resistant isolates, percentage  ",0.395569620
Carbapenems,Croatia,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Hungary,2016,"R - resistant isolates, percentage  ",0.426742530
Carbapenems,Ireland,2016,"R - resistant isolates, percentage  ",0.662251650
Carbapenems,Iceland,2016,"R - resistant isolates, percentage  ",-
Carbapenems,Italy,2016,"R - resistant isolates, percentage  ",33.940182050
Carbapenems,Lithuania,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Luxembourg,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Latvia,2016,"R - resistant isolates, percentage  ",2.222222220
Carbapenems,Malta,2016,"R - resistant isolates, percentage  ",5.882352940
Carbapenems,Netherlands,2016,"R - resistant isolates, percentage  ",0.075930140
Carbapenems,Norway,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Poland,2016,"R - resistant isolates, percentage  ",2.137132680
Carbapenems,Portugal,2016,"R - resistant isolates, percentage  ",5.170940170
Carbapenems,Romania,2016,"R - resistant isolates, percentage  ",31.437125740
Carbapenems,Sweden,2016,"R - resistant isolates, percentage  ",0.130633570
Carbapenems,Slovenia,2016,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Slovakia,2016,"R - resistant isolates, percentage  ",2.528735630
Carbapenems,United Kingdom,2016,"R - resistant isolates, percentage  ",0.270403140
Carbapenems,Austria,2017,"R - resistant isolates, percentage  ",0.991884580
Carbapenems,Belgium,2017,"R - resistant isolates, percentage  ",1.137800250
Carbapenems,Bulgaria,2017,"R - resistant isolates, percentage  ",12.426035500
Carbapenems,Cyprus,2017,"R - resistant isolates, percentage  ",15.492957740
Carbapenems,Czechia,2017,"R - resistant isolates, percentage  ",0.380589910
Carbapenems,Germany,2017,"R - resistant isolates, percentage  ",0.466683950
Carbapenems,Denmark,2017,"R - resistant isolates, percentage  ",0.253164550
Carbapenems,Estonia,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Greece,2017,"R - resistant isolates, percentage  ",64.710198090
Carbapenems,Spain,2017,"R - resistant isolates, percentage  ",2.781456950
Carbapenems,Finland,2017,"R - resistant isolates, percentage  ",0.263852240
Carbapenems,France,2017,"R - resistant isolates, percentage  ",0.676879230
Carbapenems,Croatia,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Hungary,2017,"R - resistant isolates, percentage  ",0.293685750
Carbapenems,Ireland,2017,"R - resistant isolates, percentage  ",0.209205020
Carbapenems,Iceland,2017,"R - resistant isolates, percentage  ",-
Carbapenems,Italy,2017,"R - resistant isolates, percentage  ",29.688686400
Carbapenems,Lithuania,2017,"R - resistant isolates, percentage  ",0.615384610
Carbapenems,Luxembourg,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Latvia,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Malta,2017,"R - resistant isolates, percentage  ",10.256410250
Carbapenems,Netherlands,2017,"R - resistant isolates, percentage  ",0.451127810
Carbapenems,Norway,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Poland,2017,"R - resistant isolates, percentage  ",6.373815670
Carbapenems,Portugal,2017,"R - resistant isolates, percentage  ",8.639705880
Carbapenems,Romania,2017,"R - resistant isolates, percentage  ",22.455089820
Carbapenems,Sweden,2017,"R - resistant isolates, percentage  ",0.096805420
Carbapenems,Slovenia,2017,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Slovakia,2017,"R - resistant isolates, percentage  ",4.444444440
Carbapenems,United Kingdom,2017,"R - resistant isolates, percentage  ",0.587789150
Carbapenems,Austria,2018,"R - resistant isolates, percentage  ",1.013513510
Carbapenems,Belgium,2018,"R - resistant isolates, percentage  ",1.390374330
Carbapenems,Bulgaria,2018,"R - resistant isolates, percentage  ",21.243523310
Carbapenems,Cyprus,2018,"R - resistant isolates, percentage  ",21.839080450
Carbapenems,Czechia,2018,"R - resistant isolates, percentage  ",0.251256280
Carbapenems,Germany,2018,"R - resistant isolates, percentage  ",0.428427410
Carbapenems,Denmark,2018,"R - resistant isolates, percentage  ",0.541027950
Carbapenems,Estonia,2018,"R - resistant isolates, percentage  ",0.558659210
Carbapenems,Greece,2018,"R - resistant isolates, percentage  ",63.885180240
Carbapenems,Spain,2018,"R - resistant isolates, percentage  ",3.809523800
Carbapenems,Finland,2018,"R - resistant isolates, percentage  ",0.617283950
Carbapenems,France,2018,"R - resistant isolates, percentage  ",0.500333550
Carbapenems,Croatia,2018,"R - resistant isolates, percentage  ",2.153846150
Carbapenems,Hungary,2018,"R - resistant isolates, percentage  ",0.241837960
Carbapenems,Ireland,2018,"R - resistant isolates, percentage  ",0.622406630
Carbapenems,Iceland,2018,"R - resistant isolates, percentage  ",-
Carbapenems,Italy,2018,"R - resistant isolates, percentage  ",26.784452290
Carbapenems,Lithuania,2018,"R - resistant isolates, percentage  ",0.269541770
Carbapenems,Luxembourg,2018,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Latvia,2018,"R - resistant isolates, percentage  ",0.490196070
Carbapenems,Malta,2018,"R - resistant isolates, percentage  ",15.441176470
Carbapenems,Netherlands,2018,"R - resistant isolates, percentage  ",0.460526310
Carbapenems,Norway,2018,"R - resistant isolates, percentage  ",0.135869560
Carbapenems,Poland,2018,"R - resistant isolates, percentage  ",8.114961960
Carbapenems,Portugal,2018,"R - resistant isolates, percentage  ",11.705033160
Carbapenems,Romania,2018,"R - resistant isolates, percentage  ",29.478458040
Carbapenems,Sweden,2018,"R - resistant isolates, percentage  ",0.183823520
Carbapenems,Slovenia,2018,"R - resistant isolates, percentage  ",0.692041520
Carbapenems,Slovakia,2018,"R - resistant isolates, percentage  ",3.483606550
Carbapenems,United Kingdom,2018,"R - resistant isolates, percentage  ",0.697424890
Carbapenems,Austria,2019,"R - resistant isolates, percentage  ",1.234567900
Carbapenems,Belgium,2019,"R - resistant isolates, percentage  ",1.056803170
Carbapenems,Bulgaria,2019,"R - resistant isolates, percentage  ",26.966292130
Carbapenems,Cyprus,2019,"R - resistant isolates, percentage  ",13.333333330
Carbapenems,Czechia,2019,"R - resistant isolates, percentage  ",0.608828000
Carbapenems,Germany,2019,"R - resistant isolates, percentage  ",0.932598550
Carbapenems,Denmark,2019,"R - resistant isolates, percentage  ",0.294985250
Carbapenems,Estonia,2019,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Greece,2019,"R - resistant isolates, percentage  ",58.333333330
Carbapenems,Spain,2019,"R - resistant isolates, percentage  ",4.795663050
Carbapenems,Finland,2019,"R - resistant isolates, percentage  ",0.352941170
Carbapenems,France,2019,"R - resistant isolates, percentage  ",0.999000990
Carbapenems,Croatia,2019,"R - resistant isolates, percentage  ",12.000000000
Carbapenems,Hungary,2019,"R - resistant isolates, percentage  ",0.898876400
Carbapenems,Ireland,2019,"R - resistant isolates, percentage  ",0.948766600
Carbapenems,Iceland,2019,"R - resistant isolates, percentage  ",-
Carbapenems,Italy,2019,"R - resistant isolates, percentage  ",28.477815690
Carbapenems,Lithuania,2019,"R - resistant isolates, percentage  ",3.424657530
Carbapenems,Luxembourg,2019,"R - resistant isolates, percentage  ",0.970873780
Carbapenems,Latvia,2019,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Malta,2019,"R - resistant isolates, percentage  ",7.751937980
Carbapenems,Netherlands,2019,"R - resistant isolates, percentage  ",0.209351010
Carbapenems,Norway,2019,"R - resistant isolates, percentage  ",0.242130750
Carbapenems,Poland,2019,"R - resistant isolates, percentage  ",7.705627700
Carbapenems,Portugal,2019,"R - resistant isolates, percentage  ",10.855018580
Carbapenems,Romania,2019,"R - resistant isolates, percentage  ",32.340425530
Carbapenems,Sweden,2019,"R - resistant isolates, percentage  ",0.111544890
Carbapenems,Slovenia,2019,"R - resistant isolates, percentage  ",0.330033000
Carbapenems,Slovakia,2019,"R - resistant isolates, percentage  ",4.558404550
Carbapenems,United Kingdom,2019,"R - resistant isolates, percentage  ",0.663507100
Carbapenems,Austria,2020,"R - resistant isolates, percentage  ",0.947867290
Carbapenems,Belgium,2020,"R - resistant isolates, percentage  ",1.135073770
Carbapenems,Bulgaria,2020,"R - resistant isolates, percentage  ",28.112449790
Carbapenems,Cyprus,2020,"R - resistant isolates, percentage  ",19.767441860
Carbapenems,Czechia,2020,"R - resistant isolates, percentage  ",0.487012980
Carbapenems,Germany,2020,"R - resistant isolates, percentage  ",0.451232210
Carbapenems,Denmark,2020,"R - resistant isolates, percentage  ",0.778485490
Carbapenems,Estonia,2020,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Greece,2020,"R - resistant isolates, percentage  ",66.253443520
Carbapenems,Spain,2020,"R - resistant isolates, percentage  ",4.716553280
Carbapenems,Finland,2020,"R - resistant isolates, percentage  ",0.110987790
Carbapenems,France,2020,"R - resistant isolates, percentage  ",0.542118430
Carbapenems,Croatia,2020,"R - resistant isolates, percentage  ",19.101123590
Carbapenems,Hungary,2020,"R - resistant isolates, percentage  ",0.693481270
Carbapenems,Ireland,2020,"R - resistant isolates, percentage  ",0.270270270
Carbapenems,Iceland,2020,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Italy,2020,"R - resistant isolates, percentage  ",29.506812970
Carbapenems,Lithuania,2020,"R - resistant isolates, percentage  ",2.905569000
Carbapenems,Luxembourg,2020,"R - resistant isolates, percentage  ",1.149425280
Carbapenems,Latvia,2020,"R - resistant isolates, percentage  ",1.058201050
Carbapenems,Malta,2020,"R - resistant isolates, percentage  ",7.575757570
Carbapenems,Netherlands,2020,"R - resistant isolates, percentage  ",0.071633230
Carbapenems,Norway,2020,"R - resistant isolates, percentage  ",0.145560400
Carbapenems,Poland,2020,"R - resistant isolates, percentage  ",8.193668520
Carbapenems,Portugal,2020,"R - resistant isolates, percentage  ",11.582733810
Carbapenems,Romania,2020,"R - resistant isolates, percentage  ",48.312236280
Carbapenems,Sweden,2020,"R - resistant isolates, percentage  ",0.271296790
Carbapenems,Slovenia,2020,"R - resistant isolates, percentage  ",0.000000000
Carbapenems,Slovakia,2020,"R - resistant isolates, percentage  ",8.163265300
Carbapenems,Austria,2010,S - susceptible isolates,506.000000000
Carbapenems,Belgium,2010,S - susceptible isolates,116.000000000
Carbapenems,Bulgaria,2010,S - susceptible isolates,126.000000000
Carbapenems,Cyprus,2010,S - susceptible isolates,55.000000000
Carbapenems,Czechia,2010,S - susceptible isolates,1100.000000000
Carbapenems,Germany,2010,S - susceptible isolates,463.000000000
Carbapenems,Denmark,2010,S - susceptible isolates,491.000000000
Carbapenems,Estonia,2010,S - susceptible isolates,66.000000000
Carbapenems,Greece,2010,S - susceptible isolates,683.000000000
Carbapenems,Spain,2010,S - susceptible isolates,1161.000000000
Carbapenems,Finland,2010,S - susceptible isolates,390.000000000
Carbapenems,France,2010,S - susceptible isolates,1428.000000000
Carbapenems,Croatia,2010,S - susceptible isolates,260.000000000
Carbapenems,Hungary,2010,S - susceptible isolates,462.000000000
Carbapenems,Ireland,2010,S - susceptible isolates,301.000000000
Carbapenems,Iceland,2010,S - susceptible isolates,13.000000000
Carbapenems,Italy,2010,S - susceptible isolates,615.000000000
Carbapenems,Lithuania,2010,S - susceptible isolates,43.000000000
Carbapenems,Luxembourg,2010,S - susceptible isolates,57.000000000
Carbapenems,Latvia,2010,S - susceptible isolates,62.000000000
Carbapenems,Malta,2010,S - susceptible isolates,57.000000000
Carbapenems,Netherlands,2010,S - susceptible isolates,890.000000000
Carbapenems,Norway,2010,S - susceptible isolates,448.000000000
Carbapenems,Poland,2010,S - susceptible isolates,238.000000000
Carbapenems,Portugal,2010,S - susceptible isolates,436.000000000
Carbapenems,Romania,2010,S - susceptible isolates,14.000000000
Carbapenems,Sweden,2010,S - susceptible isolates,705.000000000
Carbapenems,Slovenia,2010,S - susceptible isolates,194.000000000
Carbapenems,United Kingdom,2010,S - susceptible isolates,674.000000000
Carbapenems,Austria,2011,S - susceptible isolates,608.000000000
Carbapenems,Belgium,2011,S - susceptible isolates,644.000000000
Carbapenems,Bulgaria,2011,S - susceptible isolates,116.000000000
Carbapenems,Cyprus,2011,S - susceptible isolates,69.000000000
Carbapenems,Czechia,2011,S - susceptible isolates,1187.000000000
Carbapenems,Germany,2011,S - susceptible isolates,511.000000000
Carbapenems,Denmark,2011,S - susceptible isolates,589.000000000
Carbapenems,Estonia,2011,S - susceptible isolates,73.000000000
Carbapenems,Greece,2011,S - susceptible isolates,478.000000000
Carbapenems,Spain,2011,S - susceptible isolates,1138.000000000
Carbapenems,Finland,2011,S - susceptible isolates,403.000000000
Carbapenems,France,2011,S - susceptible isolates,1638.000000000
Carbapenems,Croatia,2011,S - susceptible isolates,298.000000000
Carbapenems,Hungary,2011,S - susceptible isolates,403.000000000
Carbapenems,Ireland,2011,S - susceptible isolates,299.000000000
Carbapenems,Iceland,2011,S - susceptible isolates,0.000000000
Carbapenems,Italy,2011,S - susceptible isolates,433.000000000
Carbapenems,Lithuania,2011,S - susceptible isolates,19.000000000
Carbapenems,Luxembourg,2011,S - susceptible isolates,48.000000000
Carbapenems,Latvia,2011,S - susceptible isolates,65.000000000
Carbapenems,Malta,2011,S - susceptible isolates,49.000000000
Carbapenems,Netherlands,2011,S - susceptible isolates,867.000000000
Carbapenems,Norway,2011,S - susceptible isolates,442.000000000
Carbapenems,Poland,2011,S - susceptible isolates,369.000000000
Carbapenems,Portugal,2011,S - susceptible isolates,577.000000000
